card_id,card_name,expansion,collection_no,stage_type,rule,category,previous_stage,hp,type,weakness,resistance,retreat,attack_count,max_damage,mean_damage,max_damage_per_energy,min_attack_cost,text,move_text,is_pokemon,is_basic,is_stage1,is_stage2,is_trainer,is_energy,is_ex,is_mega_ex,is_ace_spec,has_draw,has_search,has_gust,has_energy_accel,has_damage_boost
590,Swoobat,WHT,37,Stage 1 Pokémon,,,Woobat,90.0,{P},{L},{F},1.0,2,50.0,50.0,25.0,1,Put 1 of your Benched Pokémon and all attached cards into your hand.,Happy Return Gust,True,False,True,False,False,False,False,False,False,False,True,False,False,False
591,Sigilyph,WHT,38,Basic Pokémon,,,,120.0,{P},{L},{F},1.0,2,0.0,0.0,0.0,1,"During your opponent’s next turn, this Pokémon takes 40 less damage from attacks (after applying Weakness and Resistance). This attack does 70 damage to 1 of your opponent’s Pokémon. This attack’s damage isn’t affected by Weakness or Resistance.",Reflect Telekinesis,True,True,False,False,False,False,False,False,False,False,False,False,False,False
592,Yamask,WHT,39,Basic Pokémon,,,,70.0,{P},{D},{F},2.0,1,20.0,20.0,10.0,2,"Flip a coin. If heads, this attack does 20 more damage.",Focused Wish,True,True,False,False,False,False,False,False,False,False,False,False,False,False
593,Cofagrigus,WHT,40,Stage 1 Pokémon,,,Yamask,120.0,{P},{D},{F},2.0,2,60.0,60.0,20.0,2,Move all damage counters from 1 of your Benched Pokémon to 1 of your opponent’s Pokémon. Your opponent’s Active Pokémon is now Confused.,Extended Damagriiigus Perplex,True,False,True,False,False,False,False,False,False,False,False,False,False,False
594,Gothita,WHT,41,Basic Pokémon,,,,70.0,{P},{D},{F},1.0,1,20.0,20.0,20.0,1,,Super Psy Bolt,True,True,False,False,False,False,False,False,False,False,False,False,False,False
595,Gothorita,WHT,42,Stage 1 Pokémon,,,Gothita,90.0,{P},{D},{F},1.0,2,40.0,40.0,20.0,1,Look at the top 5 cards of your opponent’s deck and put them back in any order.,Fortunate Eye Psyshot,True,False,True,False,False,False,False,False,False,False,False,False,False,False
596,Gothitelle,WHT,43,Stage 2 Pokémon,,,Gothorita,150.0,{P},{D},{F},2.0,2,90.0,90.0,45.0,2,"Once during your turn, if this Pokémon is in the Active Spot, you may have your opponent shuffle their hand into their deck and draw 3 cards. If you have the same number of cards in your hand as your opponent, this attack does 90 more damage.",[Ability] Distorted Future Synchro Shot,True,False,False,True,False,False,False,False,False,True,False,False,False,False
597,Frillish,WHT,44,Basic Pokémon,,,,80.0,{P},{D},{F},3.0,1,20.0,20.0,20.0,1,"During your opponent’s next turn, they can’t play any Item cards from their hand.",Oceanic Gloom,True,True,False,False,False,False,False,False,False,False,False,False,False,False
598,Jellicent ex,WHT,45,Stage 1 Pokémon,Pokémon ex,,Frillish,270.0,{P},{D},{F},3.0,2,80.0,80.0,40.0,2,"As long as this Pokémon is in the Active Spot, your opponent can’t play any Item cards or Pokémon Tool cards from their hand. If this Pokémon has at least 2 extra Energy attached (in addition to this attack’s cost), this attack does 80 more damage.",[Ability] Oceanic Curse Power Press,True,False,True,False,False,False,True,False,False,False,False,False,False,False
599,Roggenrola,WHT,46,Basic Pokémon,,,,80.0,{F},{G},,2.0,2,30.0,30.0,15.0,1,"During your opponent’s next turn, prevent all damage done to this Pokémon by attacks if that damage is 40 or less.",Harden Rolling Rocks,True,True,False,False,False,False,False,False,False,False,False,False,False,False
600,Boldore,WHT,47,Stage 1 Pokémon,,,Roggenrola,110.0,{F},{G},,3.0,2,90.0,60.0,30.0,1,"If your opponent’s Active Pokémon has {F} Resistance, this attack does 50 more damage.",Smack Down Power Gem,True,False,True,False,False,False,False,False,False,False,False,False,False,False
601,Gigalith,WHT,48,Stage 2 Pokémon,,,Boldore,170.0,{F},{G},,3.0,2,160.0,90.0,53.333333333333336,1,This attack does 20 damage for each damage counter on all of your Benched {F} Pokémon.,Vengeful Cannon Heavy Impact,True,False,False,True,False,False,False,False,False,False,False,False,False,False
602,Sawk,WHT,49,Basic Pokémon,,,,110.0,{F},{P},,1.0,2,90.0,60.0,90.0,1,"If your opponent’s Active Pokémon isn’t a Pokémon {ex}, this attack does nothing. This attack’s damage isn’t affected by Weakness or Resistance.",Elbow Strike Rising Chop,True,True,False,False,False,False,False,False,False,False,False,False,False,False
603,Archen,WHT,50,Stage 1 Pokémon,,,Antique Plume Fossil,80.0,{F},{G},,1.0,1,30.0,30.0,15.0,2,Flip 2 coins. This attack does 30 more damage for each heads.,Acrobatics,True,False,True,False,False,False,False,False,False,False,False,False,False,False
604,Archeops,WHT,51,Stage 2 Pokémon,,,Archen,140.0,{F},{G},,1.0,2,100.0,100.0,50.0,2,"Once during your turn, if this Pokémon is in the Active Spot, you may devolve 1 of your opponent’s evolved Pokémon by putting the highest Stage Evolution card on it into your opponent’s hand.",[Ability] Ancient Wing Rock Throw,True,False,False,True,False,False,False,False,False,False,False,False,False,False
605,Mienfoo,WHT,52,Basic Pokémon,,,,60.0,{F},{P},,1.0,1,20.0,20.0,20.0,1,,Kick,True,True,False,False,False,False,False,False,False,False,False,False,False,False
606,Mienshao,WHT,53,Stage 1 Pokémon,,,Mienfoo,100.0,{F},{P},,1.0,2,80.0,60.0,40.0,1,This attack’s damage isn’t affected by Resistance.,Low Sweep Smash Uppercut,True,False,True,False,False,False,False,False,False,False,False,False,False,False
607,Terrakion,WHT,54,Basic Pokémon,,,,140.0,{F},{G},,3.0,2,100.0,75.0,33.333333333333336,2,"If any of your Pokémon were Knocked Out by damage from an attack during your opponent’s last turn, this attack does 80 more damage.",Retaliate Land Crush,True,True,False,False,False,False,False,False,False,False,False,False,False,False
608,Purrloin,WHT,55,Basic Pokémon,,,,60.0,{D},{G},,1.0,1,0.0,0.0,0.0,1,"Search your deck for up to 3 {D} Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",Invite Evil,True,True,False,False,False,False,False,False,False,False,True,False,False,False
609,Liepard,WHT,56,Stage 1 Pokémon,,,Purrloin,110.0,{D},{G},,1.0,1,50.0,50.0,50.0,1,Discard a random card from your opponent’s hand.,Knock Off,True,False,True,False,False,False,False,False,False,False,False,False,False,False
610,Scraggy,WHT,57,Basic Pokémon,,,,70.0,{D},{G},,1.0,2,30.0,20.0,15.0,1,,Headbutt Invade,True,True,False,False,False,False,False,False,False,False,False,False,False,False
611,Scrafty,WHT,58,Stage 1 Pokémon,,,Scraggy,120.0,{D},{G},,2.0,1,60.0,60.0,30.0,2,Flip a coin for each {D} Pokémon you have in play. This attack does 60 damage for each heads.,Ruffians Attack,True,False,True,False,False,False,False,False,False,False,False,False,False,False
612,Trubbish,WHT,59,Basic Pokémon,,,,70.0,{D},{F},,2.0,2,20.0,15.0,10.0,1,,Drool Sludge Bomb,True,True,False,False,False,False,False,False,False,False,False,False,False,False
613,Garbodor,WHT,60,Stage 1 Pokémon,,,Trubbish,140.0,{D},{F},,3.0,2,120.0,80.0,40.0,1,Your opponent’s Active Pokémon is now Poisoned.,Suffocating Gas Gunk Shot,True,False,True,False,False,False,False,False,False,False,False,False,False,False
614,Zorua,WHT,61,Basic Pokémon,,,,70.0,{D},{G},,1.0,1,30.0,30.0,30.0,1,This Pokémon also does 10 damage to itself.,Take Down,True,True,False,False,False,False,False,False,False,False,False,False,False,False
615,Zoroark,WHT,62,Stage 1 Pokémon,,,Zorua,120.0,{D},{G},,1.0,2,30.0,30.0,30.0,1,This attack does 30 damage for each of your opponent’s Benched Pokémon. Choose 1 of your opponent’s Active Pokémon’s attacks and use it as this attack.,Mind Jack Foul Play,True,False,True,False,False,False,False,False,False,False,False,True,False,False
616,Deino,WHT,65,Basic Pokémon,,,,80.0,{D},{G},,2.0,2,50.0,35.0,16.666666666666668,2,"Flip a coin. If heads, your opponent’s Active Pokémon is now Paralyzed.",Body Slam Darkness Fang,True,True,False,False,False,False,False,False,False,False,False,False,False,False
617,Zweilous,WHT,66,Stage 1 Pokémon,,,Deino,110.0,{D},{G},,3.0,2,100.0,70.0,25.0,2,Flip 2 coins. This attack does 40 damage for each heads.,Double Hit Pitch-Black Fangs,True,False,True,False,False,False,False,False,False,False,False,False,False,False
618,Hydreigon ex,WHT,67,Stage 2 Pokémon,Pokémon ex,,Zweilous,330.0,{D},{G},,3.0,2,200.0,200.0,40.0,5,"If your opponent’s Basic Pokémon is Knocked Out by damage from an attack used by this Pokémon, take 1 more Prize card. During your opponent’s next turn, the Defending Pokémon can’t retreat.",[Ability] Greedy Eater Dark Bite,True,False,False,True,False,False,True,False,False,False,False,False,False,False
619,Ferroseed,WHT,68,Basic Pokémon,,,,70.0,{M},{R},{G},2.0,2,40.0,25.0,13.333333333333334,1,,Zzzt Metal Claw,True,True,False,False,False,False,False,False,False,False,False,False,False,False
620,Ferrothorn,WHT,69,Stage 1 Pokémon,,,Ferroseed,140.0,{M},{R},{G},3.0,2,130.0,130.0,32.5,1,This attack does 20 damage to 1 of your opponent’s Pokémon for each Energy attached to this Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.),Power Whip Metal Claw,True,False,True,False,False,False,False,False,False,False,False,False,False,False
621,Klink,BLK,61,Basic Pokémon,,,,60.0,{M},{R},{G},1.0,1,10.0,10.0,10.0,1,"During your opponent’s next turn, this Pokémon takes 10 less damage from attacks (after applying Weakness and Resistance).",Hard Gears,True,True,False,False,False,False,False,False,False,False,False,False,False,False
622,Klang,BLK,62,Stage 1 Pokémon,,,Klink,90.0,{M},{R},{G},2.0,1,50.0,50.0,25.0,2,"During your opponent’s next turn, this Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).",Hard Gears,True,False,True,False,False,False,False,False,False,False,False,False,False,False
623,Klinklang,BLK,63,Stage 2 Pokémon,,,Klang,150.0,{M},{R},{G},3.0,2,120.0,120.0,40.0,3,All of your Pokémon that have any {M} Energy attached take 20 less damage from attacks from your opponent’s Pokémon (after applying Weakness and Resistance).,[Ability] Gear Coating Hammer In,True,False,False,True,False,False,False,False,False,False,False,False,False,False
624,Durant,WHT,70,Basic Pokémon,,,,110.0,{M},{R},{G},1.0,2,50.0,35.0,25.0,1,"If Durant is on your Bench, this attack does 20 more damage.",Bite Together Vise Grip,True,True,False,False,False,False,False,False,False,False,False,False,False,False
625,Druddigon,WHT,71,Basic Pokémon,,,,120.0,竜,,,2.0,2,90.0,65.0,40.0,1,"This attack’s damage isn’t affected by any effects on your opponent’s Active Pokémon. Flip a coin. If heads, this attack does 60 more damage.",Shred Ambush,True,True,False,False,False,False,False,False,False,False,False,False,False,False
626,Patrat,WHT,72,Basic Pokémon,,,,60.0,{C},{F},,1.0,2,10.0,10.0,10.0,1,"Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.",Procurement Gnaw,True,True,False,False,False,False,False,False,False,False,True,False,False,False
627,Watchog,WHT,73,Stage 1 Pokémon,,,Patrat,90.0,{C},{F},,1.0,2,80.0,80.0,80.0,1,"During your next turn, this Pokémon’s Hyper Fang attack’s base damage is 240. Flip a coin. If tails, this attack does nothing.",Focus Energy Hyper Fang,True,False,True,False,False,False,False,False,False,False,False,False,False,False
628,Lillipup,WHT,74,Basic Pokémon,,,,60.0,{C},{F},,1.0,1,10.0,10.0,10.0,1,"Flip a coin. If heads, this attack does 20 more damage.",Play Rough,True,True,False,False,False,False,False,False,False,False,False,False,False,False
629,Herdier,WHT,75,Stage 1 Pokémon,,,Lillipup,90.0,{C},{F},,1.0,2,70.0,70.0,23.333333333333332,1,Switch out your opponent’s Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.),Roar Lunge Out,True,False,True,False,False,False,False,False,False,False,False,True,False,False
630,Stoutland,WHT,76,Stage 2 Pokémon,,,Herdier,160.0,{C},{F},,3.0,2,100.0,100.0,25.0,2,"Flip 3 coins. Put a number of cards up to the number of heads from your discard pile into your hand. If this Pokémon has any Special Energy attached, this attack does 100 more damage.",Odor Sleuth Special Fang,True,False,False,True,False,False,False,False,False,False,True,False,True,False
631,Bouffalant ex,WHT,77,Basic Pokémon,Pokémon ex,,,220.0,{C},{F},,2.0,2,100.0,100.0,33.333333333333336,3,"This Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance). If your opponent’s Active Pokémon is a Pokémon {ex}, this attack does 100 more damage.",[Ability] Bouffer Gold Breaker,True,True,False,False,False,False,True,False,False,False,False,False,False,False
632,Rufflet,BLK,77,Basic Pokémon,,,,70.0,{C},{L},{F},1.0,2,20.0,15.0,10.0,1,,Peck Glide,True,True,False,False,False,False,False,False,False,False,False,False,False,False
633,Braviary,BLK,78,Stage 1 Pokémon,,,Rufflet,140.0,{C},{L},{F},1.0,2,130.0,85.0,40.0,1,"Flip a coin. If heads, this attack does 40 more damage.",Aerial Ace Speed Wing,True,False,True,False,False,False,False,False,False,False,False,False,False,False
634,Tornadus,WHT,78,Basic Pokémon,,,,120.0,{C},{L},{F},1.0,2,100.0,100.0,33.333333333333336,1,Attach a Basic Energy card from your hand to this Pokémon. Move a Basic Energy from this Pokémon to 1 of your Benched Pokémon.,Wrapped in Wind Hurricane,True,True,False,False,False,False,False,False,False,False,False,False,True,False
635,Steven's Baltoy,DRI,83,Basic Pokémon,,Trainer's Pokémon（Steven）,,60.0,{P},{D},{F},1.0,2,20.0,20.0,20.0,1,"Search your deck for up to 2 Basic Steven’s Pokémon and put them onto your Bench. Then, shuffle your deck.",Summoning Sign Psychic Sphere,True,True,False,False,False,False,False,False,False,False,True,False,False,False
636,Steven's Claydol,DRI,84,Stage 1 Pokémon,,Trainer's Pokémon（Steven）,Steven's Baltoy,120.0,{P},{D},{F},2.0,2,220.0,120.0,73.33333333333333,1,Your opponent’s Active Pokémon is now Confused. Discard all Energy from this Pokémon.,Eerie Light Clay Blast,True,False,True,False,False,False,False,False,False,False,False,False,True,False
637,Steven's Carbink,DRI,86,Basic Pokémon,,Trainer's Pokémon（Steven）,,80.0,{P},{M},,2.0,2,80.0,80.0,26.666666666666668,3,"As long as this Pokémon is on your Bench, all of your Steven’s Pokémon take 30 less damage from attacks from your opponent’s Pokémon (after applying Weakness and Resistance). The effect of Stone Palace doesn’t stack.",[Ability] Stone Palace Magical Shot,True,True,False,False,False,False,False,False,False,False,False,False,False,False
638,Steven's Skarmory,DRI,142,Basic Pokémon,,Trainer's Pokémon（Steven）,,120.0,{M},{L},{F},1.0,2,30.0,30.0,15.0,2,This attack does 50 damage to 2 of your opponent’s Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.),Razor Wing Sonic Double,True,True,False,False,False,False,False,False,False,False,False,False,False,False
639,Steven's Beldum,DRI,143,Basic Pokémon,,Trainer's Pokémon（Steven）,,70.0,{M},{R},{G},1.0,1,30.0,30.0,15.0,2,,Ram,True,True,False,False,False,False,False,False,False,False,False,False,False,False
640,Steven's Metang,DRI,144,Stage 1 Pokémon,,Trainer's Pokémon（Steven）,Steven's Beldum,100.0,{M},{R},{G},2.0,1,70.0,70.0,35.0,2,"During your next turn, this Pokémon can’t attack.",Metal Slash,True,False,True,False,False,False,False,False,False,False,False,False,False,False
641,Steven's Metagross ex,DRI,145,Stage 2 Pokémon,Pokémon ex,Trainer's Pokémon（Steven）,Steven's Metang,340.0,{M},{R},{G},3.0,2,200.0,200.0,66.66666666666667,3,"Once during your turn, you may search your deck for a Basic {P} Energy card, a Basic {M} Energy card, or 1 of each and attach them to your {P} Pokémon and {M} Pokémon in any way you like. Then, shuffle your deck.",[Ability] X-Boot Metal Stomp,True,False,False,True,False,False,True,False,False,False,True,False,False,False
642,Marnie's Purrloin,DRI,130,Basic Pokémon,,Trainer's Pokémon（Marnie）,,60.0,{D},{G},,1.0,1,20.0,20.0,20.0,1,"If your opponent’s Active Pokémon is a Pokémon {ex}, this attack does 40 more damage.",Pointy Nails,True,True,False,False,False,False,False,False,False,False,False,False,False,False
643,Marnie's Liepard,DRI,131,Stage 1 Pokémon,,Trainer's Pokémon（Marnie）,Marnie's Purrloin,100.0,{D},{G},,1.0,1,70.0,70.0,35.0,2,"If your opponent’s Active Pokémon is a Pokémon {ex}, this attack does 70 more damage.",Pointy Claws,True,False,True,False,False,False,False,False,False,False,False,False,False,False
644,Marnie's Scraggy,DRI,132,Basic Pokémon,,Trainer's Pokémon（Marnie）,,70.0,{D},{G},,1.0,1,50.0,50.0,16.666666666666668,3,Discard an Energy from your opponent’s Active Pokémon.,Crunch,True,True,False,False,False,False,False,False,False,False,False,False,True,False
645,Marnie's Scrafty,DRI,133,Stage 1 Pokémon,,Trainer's Pokémon（Marnie）,Marnie's Scraggy,120.0,{D},{G},,2.0,2,160.0,100.0,53.333333333333336,1,This Pokémon also does 30 damage to itself.,Rear Kick Wild Tackle,True,False,True,False,False,False,False,False,False,False,False,False,False,False
646,Marnie's Impidimp,DRI,134,Basic Pokémon,,Trainer's Pokémon（Marnie）,,70.0,{D},{G},,1.0,2,10.0,10.0,10.0,1,Draw a card.,Filch Corkscrew Punch,True,True,False,False,False,False,False,False,False,True,False,False,False,False
